symbol	company_name	LastSale	MarketCap	IPOyear	Sector	industry	quote
LNC.WS	Lincoln National Corporation	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/lnc.ws
LNN	Lindsay Corporation	72.79	$773.77M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/lnn
LN	LINE Corporation	42.21	$8.86B	2016	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/ln
LNKD	LinkedIn Corporation	192.8	$25.98B	2011	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/lnkd
LGF	Lions Gate Entertainment Corporation	20.48	$3.02B	n/a	Consumer Services	Movies/Entertainment	http://www.nasdaq.com/symbol/lgf
LAD	Lithia Motors, Inc.	84.54	$2.13B	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/lad
LYV	Live Nation Entertainment, Inc.	27.07	$5.5B	n/a	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/lyv
LYG	Lloyds Banking Group Plc	3.31	$59.13B	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/lyg
SCD	LMP Capital and Income Fund Inc.	13.88	$249.61M	2004	n/a	n/a	http://www.nasdaq.com/symbol/scd
LMT	Lockheed Martin Corporation	243.32	$73.7B	n/a	Capital Goods	Military/Government/Technical	http://www.nasdaq.com/symbol/lmt
L	Loews Corporation	41.63	$14.03B	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/l
LPX	Louisiana-Pacific Corporation	20.03	$2.85B	n/a	Basic Industries	Forest Products	http://www.nasdaq.com/symbol/lpx
LOW	Lowe&#39;s Companies, Inc.	76.96	$68.19B	n/a	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/low
LXU	Lsb Industries Inc.	11.4	$318.46M	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/lxu
LTC	LTC Properties, Inc.	52.58	$2.06B	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/ltc
LUB	Luby&#39;s, Inc.	4.48	$129.65M	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/lub
LL	Lumber Liquidators Holdings, Inc	15.91	$431.83M	2007	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/ll
LXFR	Luxfer Holdings PLC	11.69	$307.45M	2012	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/lxfr
LXFT	Luxoft Holding, Inc.	54.61	$1.81B	2013	Technology	EDP Services	http://www.nasdaq.com/symbol/lxft
LUX	Luxottica Group, S.p.A.	48.58	$23.34B	1990	Health Care	Ophthalmic Goods	http://www.nasdaq.com/symbol/lux
LDL	Lydall, Inc.	49.27	$844.56M	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/ldl
WLH	Lyon William Homes	17.06	$540.46M	2013	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/wlh
LYB	LyondellBasell Industries NV	79.72	$33.14B	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/lyb
MTB	M&T Bank Corporation	117.34	$18.4B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mtb
MTB.WS	M&T Bank Corporation	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mtb.ws
MTB^	M&T Bank Corporation	1025	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mtb^
MTB^C	M&T Bank Corporation	1030	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mtb^c
MDC	M.D.C. Holdings, Inc.	25.87	$1.27B	n/a	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/mdc
MHO	M/I Homes, Inc.	23.25	$573.55M	1993	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/mho
MHO^A	M/I Homes, Inc.	25.22	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mho^a
MAC	Macerich Company (The)	81.92	$11.77B	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mac
CLI	Mack-Cali Realty Corporation	28.52	$2.56B	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/cli
MGU	Macquarie Global Infrastructure Total Return Fund Inc.	22.17	$276.42M	2005	n/a	n/a	http://www.nasdaq.com/symbol/mgu
MIC	Macquarie Infrastructure Company	82.08	$6.69B	2004	Energy	Oil Refining/Marketing	http://www.nasdaq.com/symbol/mic
MFD	Macquarie/First Trust Global	12.53	$107.04M	2004	n/a	n/a	http://www.nasdaq.com/symbol/mfd
BMA	Macro Bank Inc.	78.26	$4.57B	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bma
M	Macy&#39;s Inc	36.64	$11.3B	n/a	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/m
MCN	Madison Covered Call & Equity Strategy Fund	7.92	$152.61M	2004	n/a	n/a	http://www.nasdaq.com/symbol/mcn
MSP	Madison Strategic Sector Premium Fund	11.81	$68.48M	2005	n/a	n/a	http://www.nasdaq.com/symbol/msp
MMP	Magellan Midstream Partners L.P.	70.81	$16.13B	n/a	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/mmp
MGA	Magna International, Inc.	41.1	$15.99B	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/mga
MX	MagnaChip Semiconductor Corporation	8.72	$302.86M	2011	Technology	Semiconductors	http://www.nasdaq.com/symbol/mx
MH^A	Maiden Holdings, Ltd.	25.84	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mh^a
MH^C	Maiden Holdings, Ltd.	26.2	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mh^c
MHLA	Maiden Holdings, Ltd.	26.27	n/a	2016	n/a	n/a	http://www.nasdaq.com/symbol/mhla
MHNB	Maiden Holdings, Ltd.	26.008	n/a	2012	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mhnb
MHNC	Maiden Holdings, Ltd.	27.28	n/a	2013	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mhnc
MAIN	Main Street Capital Corporation	34.47	$1.81B	2007	n/a	n/a	http://www.nasdaq.com/symbol/main
MSCA	Main Street Capital Corporation	26.2943	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/msca
MMD	MainStay DefinedTerm Municipal Opportunities Fund	20.5	$564.87M	2012	n/a	n/a	http://www.nasdaq.com/symbol/mmd
MNK	Mallinckrodt plc	72.42	$7.8B	2013	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mnk
MZF	Managed Duration Investment Grade Municipal Fund	14.48	$98.47M	2003	n/a	n/a	http://www.nasdaq.com/symbol/mzf
MANU	Manchester United Ltd.	17.11	$2.8B	2012	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/manu
MTW	Manitowoc Company, Inc. (The)	4.87	$670M	n/a	Capital Goods	Construction/Ag Equipment/Trucks	http://www.nasdaq.com/symbol/mtw
MFS	Manitowoc Food Service, Inc.	16.42	$2.25B	2016	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mfs
MN	Manning & Napier, Inc.	7.59	$114.11M	2011	Finance	Investment Managers	http://www.nasdaq.com/symbol/mn
MAN	ManpowerGroup	72.36	$4.96B	n/a	Technology	Professional Services	http://www.nasdaq.com/symbol/man
MFC	Manulife Financial Corp	13.71	$27.05B	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/mfc
MRO	Marathon Oil Corporation	15.49	$13.12B	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mro
MPC	Marathon Petroleum Corporation	42.32	$22.38B	n/a	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/mpc
MMI	Marcus & Millichap, Inc.	26.49	$996.23M	2013	Finance	Real Estate	http://www.nasdaq.com/symbol/mmi
MCS	Marcus Corporation (The)	23.9	$658.67M	n/a	Consumer Services	Movies/Entertainment	http://www.nasdaq.com/symbol/mcs
MRIN	Marin Software Incorporated	2.45	$94.23M	2013	Technology	EDP Services	http://www.nasdaq.com/symbol/mrin
MHG	Marine Harvest ASA	15.89	$7.15B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mhg
MPX	Marine Products Corporation	8.96	$343.66M	n/a	Capital Goods	Marine Transportation	http://www.nasdaq.com/symbol/mpx
HZO	MarineMax, Inc.	19.98	$516.57M	1998	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/hzo
MKL	Markel Corporation	942.35	$13.18B	1986	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mkl
VAC	Marriot Vacations Worldwide Corporation	77.52	$2.09B	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/vac
MMC	Marsh & McLennan Companies, Inc.	68.3	$35.4B	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/mmc
MLM	Martin Marietta Materials, Inc.	184.63	$11.71B	1994	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/mlm
MAS	Masco Corporation	35.46	$11.71B	n/a	Basic Industries	Forest Products	http://www.nasdaq.com/symbol/mas
DOOR	Masonite International Corporation	66.12	$2.02B	n/a	Basic Industries	Forest Products	http://www.nasdaq.com/symbol/door
MTZ	MasTec, Inc.	29.62	$2.44B	n/a	Basic Industries	Water Supply	http://www.nasdaq.com/symbol/mtz
MA	Mastercard Incorporated	97.89	$108.55B	2006	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/ma
MTDR	Matador Resources Company	23.72	$2.21B	2012	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mtdr
MTRN	Materion Corporation	29.99	$598.82M	n/a	Capital Goods	Industrial Specialties	http://www.nasdaq.com/symbol/mtrn
MATX	Matson, Inc.	42.04	$1.81B	n/a	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/matx
MLP	Maui Land & Pineapple Company, Inc.	7.78	$148.02M	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/mlp
MMS	Maximus, Inc.	58.82	$3.82B	1997	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mms
MXL	MaxLinear, Inc	19.88	$1.27B	2010	Technology	Semiconductors	http://www.nasdaq.com/symbol/mxl
MBI	MBIA, Inc.	8	$1.09B	1987	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mbi
MNI	McClatchy Company (The)	15.32	$116.91M	1988	Consumer Services	Newspapers/Magazines	http://www.nasdaq.com/symbol/mni
MKC	McCormick & Company, Incorporated	101.86	$12.9B	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mkc
MKC.V	McCormick & Company, Incorporated	n/a	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mkc.v
MDR	McDermott International, Inc.	5.24	$1.26B	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/mdr
MCD	McDonald&#39;s Corporation	115.83	$98.84B	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/mcd
MUX	McEwen Mining Inc.	3.88	$1.16B	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/mux
MCK	McKesson Corporation	182.98	$41.3B	n/a	Health Care	Other Pharmaceuticals	http://www.nasdaq.com/symbol/mck
MDU	MDU Resources Group, Inc.	23.9	$4.67B	n/a	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/mdu
MJN	Mead Johnson Nutrition Company	84.2	$15.55B	2009	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mjn
MTL	Mechel PAO	2.14	$445.41M	2004	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/mtl
MTL^	Mechel PAO	0.4501	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mtl^
MEG	Media General, Inc.	18.05	$2.33B	n/a	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/meg
MPW	Medical Properties Trust, Inc.	15.21	$3.7B	2005	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mpw
MED	MEDIFAST INC	37.03	$438.74M	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/med
MCC	Medley Capital Corporation	7.61	$416.75M	2011	n/a	n/a	http://www.nasdaq.com/symbol/mcc
MCQ	Medley Capital Corporation	25.5	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mcq
MCV	Medley Capital Corporation	25.43	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mcv
MCX	Medley Capital Corporation	25.96	n/a	2015	n/a	n/a	http://www.nasdaq.com/symbol/mcx
MDLX	Medley Capital Corporation	24.6999	n/a	2016	n/a	n/a	http://www.nasdaq.com/symbol/mdlx
MDLY	Medley Management Inc.	7.47	$217.46M	2014	Finance	Investment Managers	http://www.nasdaq.com/symbol/mdly
MD	Mednax, Inc	66.57	$6.23B	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/md
MDT	Medtronic plc	87.32	$121.79B	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/mdt
MRK	Merck & Company, Inc.	62.98	$174.15B	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mrk
MCY	Mercury General Corporation	54.82	$3.03B	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mcy
MDP	Meredith Corporation	53.25	$2.37B	n/a	Consumer Services	Newspapers/Magazines	http://www.nasdaq.com/symbol/mdp
MTH	Meritage Corporation	35.97	$1.44B	n/a	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/mth
MTOR	Meritor, Inc.	11.17	$969.14M	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/mtor
MER^K	Merrill Lynch & Co., Inc.	25.865	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mer^k
MER^P	Merrill Lynch & Co., Inc.	26.66	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mer^p
PIY	Merrill Lynch Depositor, Inc.	28.13	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/piy
MTR	Mesa Royalty Trust	8.84	$16.47M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mtr
MSB	Mesabi Trust	9.57	$125.56M	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/msb
MPG	Metaldyne Performance Group Inc.	16.17	$1.09B	2014	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/mpg
MEI	Methode Electronics, Inc.	35.3	$1.3B	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/mei
MET	MetLife, Inc.	43.26	$47.54B	2000	Finance	Life Insurance	http://www.nasdaq.com/symbol/met
MET^A	MetLife, Inc.	25.47	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/met^a
MTD	Mettler-Toledo International, Inc.	401.55	$10.64B	1997	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/mtd
MXE	Mexico Equity and Income Fund, Inc. (The)	10.8	$81.46M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mxe
MXF	Mexico Fund, Inc. (The)	16.8676	$253.75M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mxf
MFA	MFA Financial, Inc.	7.79	$2.89B	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mfa
MFA^B	MFA Financial, Inc.	25.528	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mfa^b
MFO	MFA Financial, Inc.	25.95	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mfo
MFCB	MFC Bancorp Ltd.	2.29	$144.6M	n/a	Consumer Durables	Steel/Iron Ore	http://www.nasdaq.com/symbol/mfcb
MCR	MFS Charter Income Trust	8.7	$452.49M	1989	n/a	n/a	http://www.nasdaq.com/symbol/mcr
MGF	MFS Government Markets Income Trust	5.42	$176.7M	1987	n/a	n/a	http://www.nasdaq.com/symbol/mgf
MIN	MFS Intermediate Income Trust	4.6	$541.6M	1988	n/a	n/a	http://www.nasdaq.com/symbol/min
MMT	MFS Multimarket Income Trust	6.255	$471.56M	1987	n/a	n/a	http://www.nasdaq.com/symbol/mmt
MFM	MFS Municipal Income Trust	7.29	$300.26M	1986	n/a	n/a	http://www.nasdaq.com/symbol/mfm
MFV	MFS Special Value Trust	5.7	$40.38M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mfv
MTG	MGIC Investment Corporation	8.19	$2.79B	1991	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mtg
MGP	MGM Growth Properties LLC	25.63	$1.47B	2016	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mgp
MGM	MGM Resorts International	24.58	$13.9B	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mgm
KORS	Michael Kors Holdings Limited	49.21	$8.32B	2011	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/kors
MAA	Mid-America Apartment Communities, Inc.	95.83	$7.24B	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/maa
MEP	Midcoast Energy Partners, L.P.	7.55	$341.41M	2013	Public Utilities	Oil & Gas Production	http://www.nasdaq.com/symbol/mep
MSL	MidSouth Bancorp	10.5	$119.31M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/msl
MCRN	Milacron Holdings Corp.	17.25	$1.17B	2015	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mcrn
MLR	Miller Industries, Inc.	22.09	$250.62M	n/a	Capital Goods	Construction/Ag Equipment/Trucks	http://www.nasdaq.com/symbol/mlr
HIE	Miller/Howard High Income Equity Fund	12.76	$171.21M	2014	n/a	n/a	http://www.nasdaq.com/symbol/hie
MTX	Minerals Technologies Inc.	72.51	$2.53B	1992	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/mtx
MP^D	Mississippi Power Company	26.9999	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mp^d
MG	Mistras Group Inc	24.26	$702.46M	2009	Consumer Services	Military/Government/Technical	http://www.nasdaq.com/symbol/mg
MTU	Mitsubishi UFJ Financial Group Inc	5.64	$76.59B	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/mtu
MIXT	MiX Telematics Limited	5.32	$162.39M	2013	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mixt
MFG	Mizuho Financial Group, Inc.	3.52	$44.04B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mfg
MBT	Mobile TeleSystems OJSC	8.14	$8.41B	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/mbt
MBLY	Mobileye N.V.	49.1	$10.75B	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mbly
MODN	Model N, Inc.	10.78	$296.64M	2013	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/modn
MOD	Modine Manufacturing Company	11.23	$536.58M	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/mod
MC	Moelis & Company	26.61	$1.38B	2014	Finance	Investment Managers	http://www.nasdaq.com/symbol/mc
MHK	Mohawk Industries, Inc.	213.97	$15.87B	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/mhk
MOH	Molina Healthcare Inc	55.33	$3.14B	2003	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/moh
TAP	Molson Coors Brewing  Company	104.21	$16.96B	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/tap
TAP.A	Molson Coors Brewing  Company	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/tap.a
MNR	Monmouth Real Estate Investment Corporation	14.5	$981.75M	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mnr
MNR^A	Monmouth Real Estate Investment Corporation	26.16	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mnr^a
MNR^B	Monmouth Real Estate Investment Corporation	26.64	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mnr^b
MORE          	Monogram Residential Trust, Inc.	10.59	$1.77B	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/more
MON	Monsanto Company	107.44	$47.01B	n/a	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/mon
MWW	Monster Worldwide, Inc.	3.72	$331.32M	n/a	Technology	Professional Services	http://www.nasdaq.com/symbol/mww
MCO	Moody&#39;s Corporation	109.43	$21.04B	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/mco
MOG.A	Moog Inc.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mog.a
MOG.B	Moog Inc.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mog.b
MS	Morgan Stanley	31.89	$60.97B	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/ms
MS^A	Morgan Stanley	23.03	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ms^a
MS^E	Morgan Stanley	30.56	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ms^e
MS^F	Morgan Stanley	30	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ms^f
MS^G	Morgan Stanley	27.88	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ms^g
MS^I	Morgan Stanley	28.3301	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ms^i
APF	Morgan Stanley Asia-Pacific Fund, Inc.	14.89	$206.72M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/apf
CAF	Morgan Stanley China A Share Fund Inc.	19.2	$420.12M	2006	n/a	n/a	http://www.nasdaq.com/symbol/caf
MSD	Morgan Stanley Emerging Markets Debt Fund, Inc.	9.85	$211.8M	1993	n/a	n/a	http://www.nasdaq.com/symbol/msd
EDD	Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.	8.01	$537.68M	2007	n/a	n/a	http://www.nasdaq.com/symbol/edd
MSF	Morgan Stanley Emerging Markets Fund, Inc.	14.55	$210.98M	1991	n/a	n/a	http://www.nasdaq.com/symbol/msf
IIF	Morgan Stanley India Investment Fund, Inc.	28.97	$433.14M	1994	n/a	n/a	http://www.nasdaq.com/symbol/iif
MOS	Mosaic Company (The)	29.49	$10.33B	n/a	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/mos
MSI	Motorola Solutions, Inc.	77.95	$13B	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/msi
MOV	Movado Group Inc.	22.57	$517.99M	n/a	Consumer Non-Durables	Consumer Specialties	http://www.nasdaq.com/symbol/mov
MPLX	MPLX LP	33.5	$11.38B	2012	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/mplx
MRC	MRC Global Inc.	14.13	$1.36B	2012	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mrc
ICB	MS Income Securities, Inc.	18.71	$167.7M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/icb
HJV	MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14	18.37	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/hjv
MSA	MSA Safety Incorporporated	58.13	$2.18B	n/a	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/msa
MSM	MSC Industrial Direct Company, Inc.	74.17	$4.56B	1995	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/msm
MSCI	MSCI Inc	89.55	$8.47B	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/msci
MSG	MSG Networks Inc.	180.89	$4.35B	2015	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/msg
MSGN	MSG Networks Inc.	17.48	$1.31B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/msgn
MLI	Mueller Industries, Inc.	35	$2B	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/mli
MWA	MUELLER WATER PRODUCTS	12.19	$1.97B	2006	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/mwa
MPSX	Multi Packaging Solutions International Limited	14.52	$1.12B	2015	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/mpsx
MUR	Murphy Oil Corporation	26.8	$4.61B	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mur
MUSA	Murphy USA Inc.	73.95	$2.9B	2013	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/musa
MVO	MV Oil Trust	6.07	$69.81M	2007	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mvo
MVC	MVC Capital, Inc.	8.38	$190.25M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mvc
MVCB	MVC Capital, Inc.	25.31	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mvcb
MYE	Myers Industries, Inc.	14.73	$440.36M	n/a	Consumer Non-Durables	Plastic Products	http://www.nasdaq.com/symbol/mye
NBR	Nabors Industries Ltd.	10.14	$2.87B	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/nbr
