symbol	company_name	LastSale	MarketCap	IPOyear	Sector	industry	quote
LORL	Loral Space and Communications, Inc.	37.16	$1.15B	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/lorl
LPTN	Lpath, Inc.	2.35	$5.58M	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/lptn
LPLA	LPL Financial Holdings Inc.	29.85	$2.66B	2010	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/lpla
LYTS	LSI Industries Inc.	10.18	$253.67M	1985	Consumer Durables	Building Products	http://www.nasdaq.com/symbol/lyts
LULU	lululemon athletica inc.	68.57	$8.72B	2007	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/lulu
LITE	Lumentum Holdings Inc.	35.24	$2.09B	n/a	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/lite
LMNX	Luminex Corporation	21.12	$919.75M	2000	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/lmnx
LMOS	Lumos Networks Corp.	13.92	$326.61M	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/lmos
MBTF	M B T Financial Corp	8.72	$198.23M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbtf
MIIIU	M III Acquisition Corp.	9.74	n/a	2016	Finance	Business Services	http://www.nasdaq.com/symbol/miiiu
MCBC	Macatawa Bank Corporation	8.07	$273.75M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mcbc
MTSI	MACOM Technology Solutions Holdings, Inc.	43.54	$2.34B	2012	Technology	Semiconductors	http://www.nasdaq.com/symbol/mtsi
MGNX	MacroGenics, Inc.	29.64	$1.03B	2013	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mgnx
MGLN	Magellan Health, Inc.	55.75	$1.37B	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/mgln
MGIC	Magic Software Enterprises Ltd.	7.66	$339.61M	1991	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mgic
MNGA	MagneGas Corporation	0.6274	$31.84M	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mnga
MHLD	Maiden Holdings, Ltd.	13.69	$1.01B	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mhld
MHLDO	Maiden Holdings, Ltd.	50.02	$165.07M	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mhldo
MSFG	MainSource Financial Group, Inc.	24.2	$580.97M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/msfg
MMYT	MakeMyTrip Limited	19.6	$827.56M	2010	Consumer Services	Transportation Services	http://www.nasdaq.com/symbol/mmyt
MANH	Manhattan Associates, Inc.	61.73	$4.42B	1998	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/manh
MTEX	Mannatech, Incorporated	17.01	$45.96M	n/a	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/mtex
MANT	ManTech International Corporation	40.79	$1.56B	2002	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/mant
MAPI	Mapi - Pharma Ltd.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mapi
MCHX	Marchex, Inc.	2.86	$123.88M	2004	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mchx
MARPS	Marine Petroleum Trust	3.69	$7.38M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/marps
MKTX	MarketAxess Holdings, Inc.	172.54	$6.49B	2004	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/mktx
MRLN	Marlin Business Services Corp.	18.85	$236.37M	2003	Finance	Major Banks	http://www.nasdaq.com/symbol/mrln
MAR	Marriott International	70.96	$18.05B	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mar
MRTN	Marten Transport, Ltd.	22.13	$718.78M	1986	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/mrtn
MMLP	Martin Midstream Partners L.P.	20.19	$715.83M	2002	Energy	Oil Refining/Marketing	http://www.nasdaq.com/symbol/mmlp
MRVL	Marvell Technology Group Ltd.	13.01	$6.65B	2000	Technology	Semiconductors	http://www.nasdaq.com/symbol/mrvl
MASI	Masimo Corporation	59.9	$2.96B	2007	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/masi
MTCH	Match Group, Inc.	16.04	$4.04B	2015	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/mtch
MTLS	Materialise NV	6.58	$311.4M	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mtls
MTRX	Matrix Service Company	18.49	$492.11M	1990	Basic Industries	Engineering & Construction	http://www.nasdaq.com/symbol/mtrx
MAT	Mattel, Inc.	33.69	$11.48B	n/a	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/mat
MATW	Matthews International Corporation	62.64	$2.01B	1994	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/matw
MFRM	Mattress Firm Holding Corp.	63.98	$2.38B	2011	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/mfrm
MXIM	Maxim Integrated Products, Inc.	41.12	$11.66B	1988	Technology	Semiconductors	http://www.nasdaq.com/symbol/mxim
MXWL	Maxwell Technologies, Inc.	5.19	$166.5M	n/a	Miscellaneous	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mxwl
MBFI	MB Financial Inc.	39.39	$2.91B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbfi
MBFIP	MB Financial Inc.	27.18	$108.72M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbfip
MGRC	McGrath RentCorp	32.7	$781.78M	1984	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/mgrc
MDCA	MDC Partners Inc.	12.49	$623.69M	n/a	Technology	Advertising	http://www.nasdaq.com/symbol/mdca
MFIN	Medallion Financial Corp.	4.34	$105.47M	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/mfin
MFINL	Medallion Financial Corp.	25.1026	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/mfinl
MTBCP	Medical Transcription Billing, Corp.	26.17	$7.71M	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mtbcp
MDSO	Medidata Solutions, Inc.	54.85	$3.15B	2009	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mdso
MDGS	Medigus Ltd.	1.81	$11.6M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mdgs
MDVN	Medivation, Inc.	80.85	$13.42B	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mdvn
MDVXW	Medovex Corp.	0.09	n/a	2015	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mdvxw
MEDP	Medpace Holdings, Inc.	30.7	$1.22B	2016	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/medp
MPEL	Melco Crown Entertainment Limited	14.11	$5644	2006	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mpel
MLNX	Mellanox Technologies, Ltd.	44.03	$2.12B	2007	Technology	Semiconductors	http://www.nasdaq.com/symbol/mlnx
MEMP	Memorial Production Partners LP	1.91	$159.45M	2011	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/memp
MRD	Memorial Resource Development Corp.	15.15	$3.12B	2014	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mrd
MENT	Mentor Graphics Corporation	24.37	$2.64B	1984	Technology	EDP Services	http://www.nasdaq.com/symbol/ment
MELI	MercadoLibre, Inc.	186.16	$8.22B	2007	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/meli
MBWM	Mercantile Bank Corporation	26.91	$438.08M	1998	Finance	Major Banks	http://www.nasdaq.com/symbol/mbwm
MERC	Mercer International Inc.	8.7	$562.84M	n/a	Basic Industries	Paper	http://www.nasdaq.com/symbol/merc
MBVT	Merchants Bancshares, Inc.	33.44	$229.86M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbvt
MRCY	Mercury Systems Inc	22.88	$923.45M	1998	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/mrcy
EBSB	Meridian Bancorp, Inc.	15.62	$839.21M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ebsb
VIVO	Meridian Bioscience Inc.	19.5	$820.69M	1986	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/vivo
MMSI	Merit Medical Systems, Inc.	24.49	$1.09B	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mmsi
MRUS	Merus N.V.	9.1	$140.2M	2016	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mrus
MLAB	Mesa Laboratories, Inc.	112.17	$411.15M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mlab
MESO	Mesoblast Limited	4.96	$378.32M	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/meso
CASH	Meta Financial Group, Inc.	61.6	$525.09M	1993	Finance	Savings Institutions	http://www.nasdaq.com/symbol/cash
MEOH	Methanex Corporation	31.62	$2.84B	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/meoh
MGEE	MGE Energy Inc.	55.61	$1.93B	n/a	Energy	Electric Utilities: Central	http://www.nasdaq.com/symbol/mgee
MGPI	MGP Ingredients, Inc.	40.59	$677.76M	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/mgpi
MCHP	Microchip Technology Incorporated	62.69	$13.5B	1993	Technology	Semiconductors	http://www.nasdaq.com/symbol/mchp
MU	Micron Technology, Inc.	16.7	$17.34B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mu
MSCC	Microsemi Corporation	40.11	$4.54B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mscc
MSFT	Microsoft Corporation	57.67	$449.39B	1986	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/msft
MSTR	MicroStrategy Incorporated	169.78	$1.94B	1998	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mstr
MCEP	Mid-Con Energy Partners, LP	2.49	$74.48M	2011	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mcep
MSEX	Middlesex Water Company	33.74	$549.3M	n/a	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/msex
MSBI	Midland States Bancorp, Inc.	24.78	$381.64M	2016	Finance	Major Banks	http://www.nasdaq.com/symbol/msbi
MOFG	MidWestOne Financial Group, Inc.	29.86	$341.47M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mofg
MIME	Mimecast Limited	17.22	$938.09M	2015	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mime
MB	MINDBODY, Inc.	18.02	$715.85M	2015	Technology	EDP Services	http://www.nasdaq.com/symbol/mb
MIND	Mitcham Industries, Inc.	2.78	$33.61M	1994	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/mind
MINDP	Mitcham Industries, Inc.	23.9	n/a	n/a	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/mindp
MITL	Mitel Networks Corporation	7.57	$920.45M	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/mitl
MKSI	MKS Instruments, Inc.	49.6	$2.66B	1999	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mksi
MINI	Mobile Mini, Inc.	30.43	$1.35B	1994	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/mini
MOBL	MobileIron, Inc.	2.99	$256.29M	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mobl
MLNK	ModusLink Global Solutions, Inc	1.53	$80.45M	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mlnk
MNTA	Momenta Pharmaceuticals, Inc.	12.3	$870.15M	2004	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/mnta
MOMO	Momo Inc.	24.48	$4.72B	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/momo
MCRI	Monarch Casino & Resort, Inc.	23.83	$412.65M	1993	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mcri
MDLZ	Mondelez International, Inc.	44.19	$68.74B	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mdlz
MGI	Moneygram International, Inc.	7.35	$392.83M	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mgi
MPWR	Monolithic Power Systems, Inc.	77.37	$3.13B	2004	Technology	Semiconductors	http://www.nasdaq.com/symbol/mpwr
TYPE	Monotype Imaging Holdings Inc.	21.29	$868.85M	2007	Technology	EDP Services	http://www.nasdaq.com/symbol/type
MNRO	Monro Muffler Brake, Inc.	56.47	$1.82B	1991	Consumer Services	Automotive Aftermarket	http://www.nasdaq.com/symbol/mnro
MRCC	Monroe Capital Corporation	15.91	$263.68M	2012	n/a	n/a	http://www.nasdaq.com/symbol/mrcc
MNST	Monster Beverage Corporation	153.85	$29.29B	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/mnst
MORN	Morningstar, Inc.	84.4	$3.63B	2005	Finance	Investment Managers	http://www.nasdaq.com/symbol/morn
MOSY	MoSys, Inc.	0.75	$49.49M	2001	Technology	Semiconductors	http://www.nasdaq.com/symbol/mosy
MPAA	Motorcar Parts of America, Inc.	29.06	$541.4M	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/mpaa
MDM	Mountain Province Diamonds Inc.	5.02	$802.09M	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/mdm
MRIC	MRI Interventions Inc	5.82	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mric
MSG	MSG Networks Inc.	180.89	$4.35B	2015	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/msg
MTSC	MTS Systems Corporation	50.46	$841.42M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mtsc
LABL	Multi-Color Corporation	68.4	$1.15B	1987	Miscellaneous	Publishing	http://www.nasdaq.com/symbol/labl
MYL	Mylan N.V.	39.97	$21.38B	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/myl
MYOK	MyoKardia, Inc.	21.56	$582.56M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/myok
MYRG	MYR Group, Inc.	29.52	$473.9M	n/a	Basic Industries	Water Supply	http://www.nasdaq.com/symbol/myrg
MYGN	Myriad Genetics, Inc.	20.65	$1.43B	1995	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/mygn
NBRV	Nabriva Therapeutics AG	7.63	$162.31M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nbrv
NANO	Nanometrics Incorporated	20.95	$519.41M	1984	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/nano
NH	NantHealth, Inc.	12.52	$1.52B	2016	Technology	EDP Services	http://www.nasdaq.com/symbol/nh
NK	NantKwest, Inc.	8.01	$659.32M	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/nk
NSSC	NAPCO Security Technologies, Inc.	7.14	$134.14M	n/a	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/nssc
NDAQ	Nasdaq, Inc.	71.67	$11.86B	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/ndaq
NTRA	Natera, Inc.	10.21	$528.69M	2015	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/ntra
NATH	Nathan&#39;s Famous, Inc.	49.61	$206.98M	1993	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/nath
FIZZ	National Beverage Corp.	48.79	$2.27B	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/fizz
NCMI	National CineMedia, Inc.	15.12	$943.16M	2007	Consumer Services	Advertising	http://www.nasdaq.com/symbol/ncmi
NCOM	National Commerce Corporation	27.49	$298.82M	2015	Finance	Major Banks	http://www.nasdaq.com/symbol/ncom
NGHCN	National General Holdings Corp	26.0875	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/nghcn
NGHCO	National General Holdings Corp	26.49	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/nghco
NGHCP	National General Holdings Corp	26.15	$57.53M	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/nghcp
NGHCZ	National General Holdings Corp	26.25	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/nghcz
NATI	National Instruments Corporation	28.03	$3.6B	1995	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/nati
NATL	National Interstate Corporation	32.55	$648.63M	2005	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/natl
NRCIA	National Research Corporation	16.35	$399.62M	n/a	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/nrcia
NRCIB	National Research Corporation	35	$855.45M	n/a	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/nrcib
NWLI	National Western Life Group, Inc.	195	$709.05M	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/nwli
NHTC	Natural Health Trends Corp.	31.51	$355.66M	n/a	Consumer Durables	Consumer Specialties	http://www.nasdaq.com/symbol/nhtc
BABY	Natus Medical Incorporated	40.64	$1.34B	2001	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/baby
NAVI	Navient Corporation	14.48	$4.59B	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/navi
NBCP	NB Capital Acquisition Corp.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nbcp
NBTB	NBT Bancorp Inc.	32.47	$1.4B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/nbtb
NCIT	NCI, Inc.	11.77	$158.95M	2005	Technology	EDP Services	http://www.nasdaq.com/symbol/ncit
NKTR	Nektar Therapeutics	18.45	$2.52B	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nktr
NEOG	Neogen Corporation	60.91	$2.29B	1989	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/neog
NVCN	Neovasc Inc.	0.5769	$38.58M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/nvcn
UEPS	Net 1 UEPS Technologies, Inc.	9.69	$524.58M	2005	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/ueps
NTAP	NetApp, Inc.	34.9	$9.77B	1995	Technology	Electronic Components	http://www.nasdaq.com/symbol/ntap
NTES	NetEase, Inc.	214.91	$28.26B	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/ntes
NFLX	Netflix, Inc.	97.38	$41.75B	2002	Consumer Services	Consumer Electronics/Video Chains	http://www.nasdaq.com/symbol/nflx
NTGR	NETGEAR, Inc.	57.51	$1.88B	2003	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/ntgr
NTCT	NetScout Systems, Inc.	30.11	$2.77B	1999	Technology	EDP Services	http://www.nasdaq.com/symbol/ntct
NBIX	Neurocrine Biosciences, Inc.	49.44	$4.29B	1996	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/nbix
NUROW	NeuroMetrix, Inc.	0.16	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/nurow
NSIG	NeuroSigma, Inc.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nsig
NYMT	New York Mortgage Trust, Inc.	6.05	$662.89M	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/nymt
NYMTO	New York Mortgage Trust, Inc.	23.23	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/nymto
NYMTP	New York Mortgage Trust, Inc.	23.27	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/nymtp
NWS	News Corporation	14.25	$8.27B	n/a	Consumer Services	Newspapers/Magazines	http://www.nasdaq.com/symbol/nws
NWSA	News Corporation	13.94	$8.09B	n/a	Consumer Services	Newspapers/Magazines	http://www.nasdaq.com/symbol/nwsa
NEWS	NewStar Financial, Inc.	10.46	$488.1M	2006	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/news
NEWTL	Newtek Business Services Corp.	25.75	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/newtl
NEWTZ	Newtek Business Services Corp.	26.15	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/newtz
NXST	Nexstar Broadcasting Group, Inc.	54.22	$1.66B	2003	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/nxst
EGOV	NIC Inc.	23.53	$1.55B	1999	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/egov
NICE	NICE Ltd	68.26	$4.06B	n/a	Technology	Computer Manufacturing	http://www.nasdaq.com/symbol/nice
NICK	Nicholas Financial, Inc.	10.57	$82.19M	n/a	Finance	Finance Companies	http://www.nasdaq.com/symbol/nick
NIHD	NII Holdings, Inc.	3.01	$303.49M	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/nihd
NNBR	NN, Inc.	18.68	$506.7M	1994	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/nnbr
NDLS	Noodles & Company	6.55	$182.4M	2013	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/ndls
NDSN	Nordson Corporation	100.57	$5.74B	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/ndsn
NTRS	Northern Trust Corporation	70.65	$16.01B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ntrs
NTRSP	Northern Trust Corporation	27.75	$444M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ntrsp
NFBK	Northfield Bancorp, Inc.	15.96	$771.56M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/nfbk
NRIM	Northrim BanCorp Inc	26.39	$181.63M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/nrim
NWBI	Northwest Bancshares, Inc.	15.56	$1.6B	2009	Finance	Major Banks	http://www.nasdaq.com/symbol/nwbi
NWPX	Northwest Pipe Company	11.71	$112.37M	1995	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/nwpx
NCLH	Norwegian Cruise Line Holdings Ltd.	35.61	$8.09B	2013	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/nclh
NVMI	Nova Measuring Instruments Ltd.	11.87	$321.61M	2000	Capital Goods	Electronic Components	http://www.nasdaq.com/symbol/nvmi
NVDQ	Novadaq Technologies Inc	12.51	$718.52M	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/nvdq
NOVT	Novanta Inc.	17	$585.01M	n/a	Miscellaneous	Industrial Machinery/Components	http://www.nasdaq.com/symbol/novt
MIFI	Novatel Wireless, Inc.	3.12	$168.03M	n/a	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/mifi
NVAX	Novavax, Inc.	6.77	$1.84B	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/nvax
